source,target,weight
"Cox, Anthony","Cox, Anthony",1
"Sink, Alexander","Mastro, Dana",1
"Sink, Alexander","Sink, Alexander",1
"Gibson, Rhonda","Gibson, Rhonda",1
"Gibson, Rhonda","McIntyre, Karen",1
"Boerman, Sophie","Kruikemeier, Sanne",1
"Boerman, Sophie","Boerman, Sophie",1
"Mastin, Teresa","Murphy, Alexandra",1
"Mastin, Teresa","Zingsheim, Jason",1
"Mastin, Teresa","Goltz, Dustin",1
"Mastin, Teresa","Mastin, Teresa",1
"Stark, Birgit","Magin, Melanie",1
"Stark, Birgit","Schaefer, Svenja",1
"Stark, Birgit","Stark, Birgit",1
"Davies, John","Evans, Kieth",1
"Davies, John","Davies, John",1
"Davies, John","Holiday, Steven",1
"Davies, John","Coyne, Sarah",1
"Link, Elena","Link, Elena",1
"Link, Elena","Baumann, Eva",1
"Link, Elena","Frueh, Hannah",1
"Schmuck, Desiree","Arendt, Florian",1
"Schmuck, Desiree","Schmuck, Desiree",1
"Schmuck, Desiree","Marquart, Franziska",1
"Schmuck, Desiree","Matthes, Jorg",1
"Schmuck, Desiree","Adam, Karoline",1
"Schmuck, Desiree","Naderer, Brigitte",1
"Desens, Linda","Alpert, Jordan",1
"Desens, Linda","Kreps, Gary",1
"Desens, Linda","Desens, Linda",1
"Desens, Linda","Wright, Kevin",1
"Schade, Edzard","Studer, Samuel",1
"Schade, Edzard","Puppis, Manuel",1
"Schade, Edzard","Schade, Edzard",1
"Moran, Kristin","Moran, Kristin",1
"Vega, Jair","Vega, Jair",1
"Vega, Jair","Igartua, Juan Jose",1
"Rimal, Rajiv","Dhungana, Nimesh",1
"Rimal, Rajiv","Chung, Adrienne",1
"Rimal, Rajiv","Rimal, Rajiv",1
"Yun, Doshik","Yun, Doshik",1
"Yun, Doshik","Lapinski, Maria",1
"Yun, Doshik","Liu, Rain Wuyu",1
"Yun, Doshik","Zhuang, Jie",1
"Yun, Doshik","Chung, Minwoong",1
"Yun, Doshik","Viken, Greg",1
"Yun, Doshik","Rimal, Rajiv",1
"Tindall, Nathan","Showers, Eric",1
"Tindall, Nathan","Tindall, Nathan",1
"Tindall, Nathan","Davies, Todd",1
"Kroemer, Nicola","Vorderer, Peter",1
"Kroemer, Nicola","Schneider, Frank",1
"Kroemer, Nicola","Reich, Sabine",1
"Kroemer, Nicola","Kroemer, Nicola",1
"Chock, Tamara","Chung, Myojung",1
"Chock, Tamara","Kim, Ji Won",1
"Chock, Tamara","Chung, Eun Ji (Angie)",1
"Chock, Tamara","Chock, Tamara",1
"Zeng, Cheng","Vlipakka, Hannele",1
"Zeng, Cheng","Croucher, Stephen",1
"Zeng, Cheng","Zeng, Cheng",1
"Zeng, Cheng","Lahti, Malgorzata",1
"Howard-Williams, Rowan","Howard-Williams, Rowan",1
"Bos, Linda","Geers, Sabine",1
"Bos, Linda","Bos, Linda",1
"Bos, Linda","De Vreese, Claes",1
"Leung, Louis","CHEN, Cheng",1
"Leung, Louis","Leung, Louis",1
"Yakova, Liliya","Anaele, Agaptus",1
"Yakova, Liliya","Yakova, Liliya",1
"Yakova, Liliya","Krishna, Arunima",1
"Yakova, Liliya","Connaughton, Stacey",1
"Yakova, Liliya","Kuang, Kai",1
"Yakova, Liliya","Linabary, Jasmine",1
"Jones, Christina","Anaele, Agaptus",1
"Jones, Christina","Dutta, Uttaran",1
"Jones, Christina","Spinetta, Christine",1
"Jones, Christina","Kumar, Rati",1
"Jones, Christina","Dutta, Mohan",1
"Jones, Christina","Jones, Christina",1
"Jones, Christina","Dillard, Sydney",1
"Jones, Christina","Collins, William",1
"Jones, Christina","Sastry, Shaunak",1
"Viladot Presas, Ma. Angels","Giles, Howard",1
"Viladot Presas, Ma. Angels","Gasiorek, Jessica",1
"Viladot Presas, Ma. Angels","Viladot Presas, Ma. Angels",1
"Zwarun, Lara","Hall, Alice",1
"Zwarun, Lara","Reinhart, Amber",1
"Zwarun, Lara","Zwarun, Lara",1
"Huhn, Arief","Huhn, Arief",1
"Huhn, Arief","Bernritter, Stefan",1
"Huhn, Arief","Janssen, Loes",1
"Huhn, Arief","Vantriet, Jonathan",1
"Huhn, Arief","van Woudenberg, Thabo J.",1
"Huhn, Arief","Ketelaar, Paul",1
"Weber, Rene","Lewis, Robert",1
"Weber, Rene","Rashidian, Peyman",1
"Weber, Rene","Mangus, J. Michael",1
"Weber, Rene","Grizzard, Matthew",1
"Weber, Rene","Weber, Rene",1
"Buchi, Moritz","Latzer, Michael",1
"Buchi, Moritz","Just, Natascha",1
"Buchi, Moritz","Buchi, Moritz",1
"Johnson, Melissa","Johnson, Melissa",1
"Johnson, Melissa","Rendon, Hector",1
"Morris, Pamela","Morris, Pamela",1
"Yu, Rebecca","McCammon, Ryan",1
"Yu, Rebecca","Yu, Rebecca",1
"Yu, Rebecca","Langa, Ken",1
"Yu, Rebecca","Ellison, Nicole",1
"Zelizer, Barbie","Zelizer, Barbie",1
"Shaikh, Sonia","Shaikh, Sonia",1
"Shaikh, Sonia","McCornack, Steven",1
"Martey, Rosa","Rhodes, Matthew",1
"Martey, Rosa","Kenski, Kate",1
"Martey, Rosa","Shaw, Adrienne",1
"Martey, Rosa","Strzalkowski, Tomek",1
"Martey, Rosa","Saulnier, Tobi",1
"Martey, Rosa","McKernan, Brian",1
"Martey, Rosa","Clegg, Ben",1
"Martey, Rosa","Folkestad, James",1
"Martey, Rosa","Stromer-Galley, Jennifer",1
"Martey, Rosa","Martey, Rosa",1
"HendriksVettehen, Paul","HendriksVettehen, Paul",1
"HendriksVettehen, Paul","Kleemans, Mariska",1
"Han, Jiyoung","Yzer, Marco",1
"Han, Jiyoung","Choi, Kelvin",1
"Han, Jiyoung","Han, Jiyoung",1
"Timmermans, Elisabeth","Timmermans, Elisabeth",1
"Timmermans, Elisabeth","McNallie, Jenna",1
"Bernritter, Stefan","Bernritter, Stefan",1
"Allagui, Ilhem","Allagui, Ilhem",1
"Loveless, Taylor","Ryan, Erin",1
"Loveless, Taylor","Loveless, Taylor",1
"Smith, Hollie","Smith, Hollie",1
"Smith, Hollie","Norton, Todd",1
"Korn, Christine","Korn, Christine",1
"Korn, Christine","Einwiller, Sabine",1
"Staton, David","Staton, David",1
"Kamisher, Olivia","Kamisher, Olivia",1
"Kamisher, Olivia","Denes, Amanda",1
"Kamisher, Olivia","McGloin, Rory",1
"Bogert, Adam","Velez, John",1
"Bogert, Adam","Ellithorpe, Morgan",1
"Bogert, Adam","Bogert, Adam",1
"Bogert, Adam","Cruz, Carlos",1
"Banas, John","Bessarabova, Elena",1
"Banas, John","Adame, Bradley",1
"Banas, John","Robertson, Kylie",1
"Banas, John","Banas, John",1
"Schapira, Marilyn","Mello, Susan",1
"Schapira, Marilyn","Seitz, Holli",1
"Schapira, Marilyn","Skubisz, Christine",1
"Schapira, Marilyn","Armstrong, Katrina",1
"Schapira, Marilyn","Gibson, Laura",1
"Schapira, Marilyn","Schapira, Marilyn",1
"Schapira, Marilyn","Forquer, Heather",1
"Schapira, Marilyn","Cappella, Joseph",1
"Troseth, Georgene","Conder, Emily",1
"Troseth, Georgene","Russo, Colleen",1
"Troseth, Georgene","Troseth, Georgene",1
"Azman, Bidin","Lee, Doohwang",1
"Azman, Bidin","Bae, Hyuhn-Suhck",1
"Azman, Bidin","Bae, EunGyuhl",1
"Azman, Bidin","Azman, Bidin",1
"Anaele, Agaptus","Anaele, Agaptus",1
"Anaele, Agaptus","Yakova, Liliya",1
"Anaele, Agaptus","Krishna, Arunima",1
"Anaele, Agaptus","Connaughton, Stacey",1
"Anaele, Agaptus","Kuang, Kai",1
"Anaele, Agaptus","Linabary, Jasmine",1
"Morris, Collette","Morris, Collette",1
"Morris, Collette","Watson, Bernadette",1
"Morris, Collette","Baker, Susan",1
"Gallus, Christine","Gallus, Christine",1
"Gallus, Christine","Winter, Stephan",1
"Gallus, Christine","Kramer, Nicole",1
"Gallus, Christine","Benninghoff, Brenda",1
"Shin, Yongjun","Shin, Yongjun",1
"Malik, Maja","Malik, Maja",1
"Malik, Maja","Thummes, Kerstin",1
"Bravo, Vanessa","Bravo, Vanessa",1
"Yang, Fan","Yang, Fan",1
"Yang, Fan","Bien-Aime, Steve",1
"Anderson, Sky","Anderson, Sky",1
"Ernst, Nicole","Engesser, Sven",1
"Ernst, Nicole","Esser, Frank",1
"Ernst, Nicole","Ernst, Nicole",1
"Ernst, Nicole","Buechel, Florin",1
"Prez, Laura","Prez, Laura",1
"Beaudoin-Ryan, Leanne","Beaudoin-Ryan, Leanne",1
"Beaudoin-Ryan, Leanne","Alade, Fashina",1
"Vos, Debby","Vos, Debby",1
"Cavanah, Sarah","Cavanah, Sarah",1
"Bernadas, Jan Michael Alexandre","Jiang, L.Crystal",1
"Bernadas, Jan Michael Alexandre","Bernadas, Jan Michael Alexandre",1
"Byerly, Carolyn","Byerly, Carolyn",1
"Byerly, Carolyn","Haddad, Aitza",1
"Mohammed-Baksh, Sufyan","Mohammed-Baksh, Sufyan",1
"Mohammed-Baksh, Sufyan","Fisher, Howard",1
"VanderMolen, Alan","VanderMolen, Alan",1
"VanderMolen, Alan","Meng, Juan",1
"VanderMolen, Alan","Cacciatore, Michael",1
"VanderMolen, Alan","Reber, Bryan",1
"Ahmed, Rahnuma","Yoon, Doyle",1
"Ahmed, Rahnuma","Rony, Md. Nazmul",1
"Ahmed, Rahnuma","Ahmed, Rahnuma",1
"Hong, Seoyeon","Hong, Seoyeon",1
"Hong, Seoyeon","Johnson, Erika",1
"Hong, Seoyeon","Shoenberger, Heather",1
"Zamora, Aaron","Zamora, Aaron",1
"Jung, Hyeri","Jung, Hyeri",1
"Walter, Annemarie","Walter, Annemarie",1
"Walter, Annemarie","Kleinnijenhuis, Jan",1
"MacGeorge, Erina","Prahl, Andrew",1
"MacGeorge, Erina","Van Swol, Lyn",1
"MacGeorge, Erina","MacGeorge, Erina",1
"Mikashavidze, Maia","Mikashavidze, Maia",1
"Schwan, Stephan","Wilhelm, Claudia",1
"Schwan, Stephan","Huff, Markus",1
"Schwan, Stephan","Oeberst, Aileen",1
"Schwan, Stephan","Meitz, Tino",1
"Schwan, Stephan","Schwan, Stephan",1
"Schwan, Stephan","Papenmeier, Frank",1
"Schwan, Stephan","Maurer, Annika",1
"Shin, Hye-kyung","Shin, Hye-kyung",1
"Shin, Hye-kyung","Baek, Young Min",1
"McLeod, Ian","McLeod, Ian",1
"McLeod, Ian","Simon, Albert",1
"McLeod, Ian","Clark, Lou",1
"McLeod, Ian","Floyd, Kory",1
"McLeod, Ian","Generous, Mark",1
"Park, Dong-Jin","Noh, Ghee-Young",1
"Park, Dong-Jin","Choi, Jounghwa",1
"Park, Dong-Jin","Park, Dong-Jin",1
"Willis, Laura","Willis, Laura",1
"Willis, Laura","Kennard, Ashley",1
"Willis, Laura","Kaminski, Melissa",1
"Willis, Laura","Knobloch-Westerwick, Silvia",1
"Mller, Philipp","Kramer, Benjamin",1
"Mller, Philipp","Mller, Philipp",1
"Mller, Philipp","Keppeler, Johanna",1
"Fox, Stephanie","Fox, Stephanie",1
"Schenk, Michael","Niemann, Julia",1
"Schenk, Michael","Briehl, Anja",1
"Schenk, Michael","Schenk, Michael",1
"Towns, Jim","Towns, Jim",1
"John, Nicholas","John, Nicholas",1
"Arriagada, Arturo","Correa, Teresa",1
"Arriagada, Arturo","Arriagada, Arturo",1
"Arriagada, Arturo","Scherman, Andres",1
"Toma, Catalina","Toma, Catalina",1
"Toma, Catalina","Choi, Mina",1
"Riedl, Christoph","Riedl, Christoph",1
"Riedl, Christoph","Foucault Welles, Brooke",1
"Belavadi, Sucharita","Hogg, Michael",1
"Belavadi, Sucharita","Belavadi, Sucharita",1
"McMullen, Melissa","McMullen, Melissa",1
"Champlin, Sara","Donovan-Kicken, Erin",1
"Champlin, Sara","Champlin, Sara",1
"Champlin, Sara","Stout, Patricia",1
"Champlin, Sara","Mabry, Amanda",1
"Champlin, Sara","Mackert, Michael",1
"Champlin, Sara","Pounders, Kathrynn",1
"Nielsen, Rachel","Lewis, Matthew",1
"Nielsen, Rachel","Anderson, Harper",1
"Nielsen, Rachel","Elinzano, Maureen",1
"Nielsen, Rachel","Nielsen, Rachel",1
"Nielsen, Rachel","Holiday, Steven",1
"Poland, Travis","Poland, Travis",1
"Poland, Travis","Holmstrom, Amanda",1
"Poland, Travis","Summers, Morgan",1
"Poland, Travis","Reynolds, Reed",1
"Poland, Travis","Clare, David",1
"Steele, Catherine","Steele, Catherine",1
"Gabel, Ines","Gabel, Ines",1
"Gabel, Ines","Wasserman, Varda",1
"Chung, Myojung","Chung, Myojung",1
"Kreiss, Daniel","Brennen, Jonathan",1
"Kreiss, Daniel","Kreiss, Daniel",1
"Yoon, Doyle","Yoon, Doyle",1
"Yoon, Doyle","Rony, Md. Nazmul",1
"Yoon, Doyle","Ahmed, Rahnuma",1
"Tryon, Chuck","Tryon, Chuck",1
"Isberner, Maj-Britt","Appel, Markus",1
"Isberner, Maj-Britt","Richter, Tobias",1
"Isberner, Maj-Britt","Schreiner, Constanze",1
"Isberner, Maj-Britt","Isberner, Maj-Britt",1
"Elvestad, Eiri","Elvestad, Eiri",1
"Elvestad, Eiri","Aalberg, Toril",1
"Elvestad, Eiri","Blekesaune, Arild",1
"Milburn, Trudy","Leighter, James",1
"Milburn, Trudy","Milburn, Trudy",1
"Thomas, Linda","Thomas, Linda",1
"Molyneux, Logan","Holton, Avery",1
"Molyneux, Logan","Molyneux, Logan",1
"Qiao, Shan","Zeng, Li",1
"Qiao, Shan","Li, Xiaoming",1
"Qiao, Shan","Qiao, Shan",1
"Qiao, Shan","Xiao, Zhiwen",1
"Kumar, Anup","Neuendorf, Kimberly",1
"Kumar, Anup","Atkin, David",1
"Kumar, Anup","Jeffres, Leo",1
"Kumar, Anup","Kumar, Anup",1
"Ribak, Rivka","Davidson, Shosh",1
"Ribak, Rivka","Ribak, Rivka",1
"Kim, Young","Kim, Young",1
"Magin, Melanie","Magin, Melanie",1
"Ihlen, Oyvind","Ihlen, Oyvind",1
"Ihlen, Oyvind","Rasmussen, Joel",1
"Durham, Meenakshi","Durham, Meenakshi",1
"Zhou, Lijie","Shin, Jae-Hwa",1
"Zhou, Lijie","Zhou, Lijie",1
"Pai, Seeta","Pai, Seeta",1
"Lee, Ji Young","Lee-Won, Roselyn",1
"Lee, Ji Young","Song, Hyunjin",1
"Lee, Ji Young","Lee, Ji Young",1
"Lee, Ji Young","Borghetti, Lorraine",1
"Lachlan, Kenneth","Lin, Xialing",1
"Lachlan, Kenneth","Gentile, CJ",1
"Lachlan, Kenneth","Spence, Patric",1
"Lachlan, Kenneth","Sellnow, Timothy",1
"Lachlan, Kenneth","Spates, Stephen",1
"Lachlan, Kenneth","Westerman, David",1
"Lachlan, Kenneth","Lachlan, Kenneth",1
"Kumanyika, Chenjerai","Ash, Erin",1
"Kumanyika, Chenjerai","Sanderson, James",1
"Kumanyika, Chenjerai","Gramlich, Kelly",1
"Kumanyika, Chenjerai","Kumanyika, Chenjerai",1
"Hwang, Jennie","Hwang, Jennie",1
"Hwang, Jennie","Brummans, Boris",1
"Hwang, Jennie","Cheong, Pauline",1
"Menchen-Trevino, Ericka","Menchen-Trevino, Ericka",1
"Arnold, Michael","Arnold, Michael",1
"Arnold, Michael","Nansen, Bjorn",1
"Arnold, Michael","Kohn, Tamara",1
"Arnold, Michael","Meese, James",1
"Arnold, Michael","Gibbs, Martin",1
"Cheung, Carlos","Cheung, Carlos",1
"Cheung, Carlos","Fung, Anthony",1
"Steuber, Keli","Priem, Jennifer",1
"Steuber, Keli","Steuber, Keli",1
"Steuber, Keli","Moody, Hannah",1
"Wang, Jian","Wang, Rong",1
"Wang, Jian","Wang, Jian",1
"Wang, Jian","Yang, Aimei",1
"Novak, Alison","Novak, Alison",1
"Lester, Nicholas","Weber, Rene",1
"Lester, Nicholas","Lester, Nicholas",1
"Hodges, Heather","Hodges, Heather",1
"Hodges, Heather","Hasell, Ariel",1
"Ksiazek, Thomas","Ksiazek, Thomas",1
"Atwell Seate, Anita","Tindage, Melissa",1
"Atwell Seate, Anita","Cohen, Elizabeth",1
"Atwell Seate, Anita","Anderson, Shaun",1
"Atwell Seate, Anita","Atwell Seate, Anita",1
"Cheng, Yang","Cheng, Yang",1
"Jeon, Yongwoog","Potter, Robert",1
"Jeon, Yongwoog","Read, Glenna",1
"Jeon, Yongwoog","van Driel, Irene",1
"Jeon, Yongwoog","Jeon, Yongwoog",1
"Matus Lobos, Pablo","Gomez-Lorenzini, Paulina",1
"Matus Lobos, Pablo","Labarca, Claudia",1
"Matus Lobos, Pablo","Porath, William",1
"Matus Lobos, Pablo","Vergara, Enrique",1
"Matus Lobos, Pablo","Matus Lobos, Pablo",1
"Oliveira, Vanessa","Sampaio, Rafael",1
"Oliveira, Vanessa","Maia, Rousiley",1
"Oliveira, Vanessa","Oliveira, Vanessa",1
"Oliveira, Vanessa","Teixeira, Renato",1
"Oliveira, Vanessa","Cal, Danila",1
"Oliveira, Vanessa","Rossini, Patrcia",1
"Neriya-Ben Shahar, Rivka","Neriya-Ben Shahar, Rivka",1
"Tully, Melissa","Tully, Melissa",1
"Tully, Melissa","Vraga, Emily",1
"Cotten, Shelia","Rikard, R.V.",1
"Cotten, Shelia","Shillair, Ruth",1
"Cotten, Shelia","Tsai, Hsin-yi",1
"Cotten, Shelia","Cotten, Shelia",1
"Waters, Richard","Guo, Chao",1
"Waters, Richard","Saxton, Gregory",1
"Waters, Richard","Waters, Richard",1
"Waters, Richard","Niyirora, Jerome",1
"Kim, Youngju","Kim, Youngju",1
"Kim, Youngju","Vargo, Chris",1
"Kim, Youngju","Kim, Yeojin",1
"Kim, Youngju","Gonzenbach, William",1
"Banerjee, Smita","Banerjee, Smita",1
"Banerjee, Smita","Krueger, Carol",1
"Banerjee, Smita","Manna, Ruth",1
"Banerjee, Smita","Bylund, Carma",1
"Banerjee, Smita","Pehrson, Cassandra",1
"Banerjee, Smita","Shen, Megan",1
"Banerjee, Smita","Coyle, Nessa",1
"Banerjee, Smita","Penn, Stacey",1
"Banerjee, Smita","Zaider, Talia",1
"Mjos, Ole","Mjos, Ole",1
"Yan, Wenjie","Yan, Wenjie",1
"Vermeulen, Lotte","Elson, Malte",1
"Vermeulen, Lotte","Van Looy, Jan",1
"Vermeulen, Lotte","Vermeulen, Lotte",1
"Vermeulen, Lotte","Van den Bosch, Frederik",1
"Zurstiege, Guido","Ort, Alexander",1
"Zurstiege, Guido","Kalch, Anja",1
"Zurstiege, Guido","Zurstiege, Guido",1
"Zurstiege, Guido","Meitz, Tino",1
"Bond, Bradley","Figueroa-Caballero, Andrea",1
"Bond, Bradley","Bond, Bradley",1
"Lee, Doohwang","Lee, Doohwang",1
"Lee, Doohwang","Bae, Hyuhn-Suhck",1
"Lee, Doohwang","Bae, EunGyuhl",1
"Lee, Doohwang","Azman, Bidin",1
"Kumar, Deepa","Kumar, Deepa",1
"D'Angelo, Jonathan","Kwon, Min-Woo",1
"D'Angelo, Jonathan","D'Angelo, Jonathan",1
"D'Angelo, Jonathan","Mun, Kwansik",1
"D'Angelo, Jonathan","Lee, Jin Kyun",1
"D'Angelo, Jonathan","McLeod, Douglas",1
"Gordon, Eric","Gordon, Eric",1
"Gordon, Eric","Baldwin-Philippi, Jessica",1
"Kristiansen, Erik","Drotner, Kirsten",1
"Kristiansen, Erik","Gronemann, Sigurd",1
"Kristiansen, Erik","Kristiansen, Erik",1
"Radford, Jason","Karbeyaz, Ceyhun",1
"Radford, Jason","Keegan, Brian",1
"Radford, Jason","Ognyanova, Katherine",1
"Radford, Jason","Foucault Welles, Brooke",1
"Radford, Jason","Hoye, Jefferson",1
"Radford, Jason","Meleis, Waleed",1
"Radford, Jason","Radford, Jason",1
"Radford, Jason","Lazer, David",1
"Gasiorek, Jessica","Giles, Howard",1
"Gasiorek, Jessica","Gasiorek, Jessica",1
"Gasiorek, Jessica","Viladot Presas, Ma. Angels",1
"Van Gilder, Bobbi","Van Gilder, Bobbi",1
"Fisher, Carla","Fisher, Carla",1
"Bivas, Liat","Talor, Nurit",1
"Bivas, Liat","Bivas, Liat",1
"Bivas, Liat","Mosseri, Yael",1
"Bivas, Liat","Waismel-Manor, Israel",1
"Panek, Elliot","Panek, Elliot",1
"Wood, Tim","Wood, Tim",1
"Wood, Tim","Benson, Rodney",1
"Richert, Rebekah","Ibrahim, Ahmed",1
"Richert, Rebekah","Richert, Rebekah",1
"Blascovich, Gregory","Blascovich, Gregory",1
"Blascovich, Gregory","Bailenson, Jeremy",1
"Pepping, Rian","Veldhuis, Jolanda",1
"Pepping, Rian","Konijn, Elly",1
"Pepping, Rian","Pepping, Rian",1
"Pepping, Rian","te Poel, Fam",1
"Pepping, Rian","Spekman, Marloes",1
"Rampazzo Gambarato, Renira","Lapina-Kratasyuk, Ekaterina",1
"Rampazzo Gambarato, Renira","Rampazzo Gambarato, Renira",1
"Carcioppolo, Nick","Kharsa, Rebecca",1
"Carcioppolo, Nick","Li, Cong",1
"Carcioppolo, Nick","Nickel, Kelly",1
"Carcioppolo, Nick","Stephan, Tyler",1
"Carcioppolo, Nick","Carcioppolo, Nick",1
"Carcioppolo, Nick","Chudnovskaya, Elena",1
"Cortes, Sara","Lacasa, Pilar",1
"Cortes, Sara","Cortes, Sara",1
"Chen, Hsuan-Ting","Chen, Hsuan-Ting",1
"Chen, Hsuan-Ting","Gil de Zuniga, Homero",1
"Chen, Hsuan-Ting","Saldana, Magdalena",1
"Khan, Yasmin","Khan, Yasmin",1
"Khan, Yasmin","Shahjahan, Mohammad",1
"Khan, Yasmin","Afroze, Meher",1
"Lennemann, Benjamin","Rochadiat, Annisa",1
"Lennemann, Benjamin","Lennemann, Benjamin",1
"Lennemann, Benjamin","Tong, Stephanie",1
"Lennemann, Benjamin","Tadi, Prathyusha",1
"Lennemann, Benjamin","Corriero, Elena",1
"Lennemann, Benjamin","Slatcher, Richard",1
"Lennemann, Benjamin","Walther, Joseph",1
"Lennemann, Benjamin","Hancock, Jeff",1
"Marsen, Sky","Marsen, Sky",1
"Meng, Juan","VanderMolen, Alan",1
"Meng, Juan","Meng, Juan",1
"Meng, Juan","Cacciatore, Michael",1
"Meng, Juan","Reber, Bryan",1
"Harrison, Kristen","Harrison, Kristen",1
"Braddock, Kurt","Braddock, Kurt",1
"Braddock, Kurt","Dillard, James",1
"Matusitz, Jonathan","Matusitz, Jonathan",1
"Plaisier, Xanthe","Veldhuis, Jolanda",1
"Plaisier, Xanthe","Konijn, Elly",1
"Plaisier, Xanthe","Plaisier, Xanthe",1
"Mills, Colleen","Mills, Colleen",1
"Vicini, Andrea","Allen, Lucas",1
"Vicini, Andrea","Shaughnessy, Allen",1
"Vicini, Andrea","Duggan, Ashley",1
"Vicini, Andrea","Vicini, Andrea",1
"von Pape, Thilo","von Pape, Thilo",1
"von Pape, Thilo","Steffens, Theresa",1
"Qian, Xiaokun","Linnan, Laura",1
"Qian, Xiaokun","Tate, Deborah",1
"Qian, Xiaokun","Comello, Maria Leonora (Nori)",1
"Qian, Xiaokun","Qian, Xiaokun",1
"Qian, Xiaokun","Deal, Allison",1
"Qian, Xiaokun","Ribisl, Kurt",1
"Lieberman, Matthew","Falk, Emily",1
"Lieberman, Matthew","Cascio, Christopher",1
"Lieberman, Matthew","Tinney, Frank",1
"Lieberman, Matthew","O'Donnell, Matthew",1
"Lieberman, Matthew","Strecher, Victor",1
"Lieberman, Matthew","Lieberman, Matthew",1
"Lieberman, Matthew","Taylor, Shelley",1
"Thompson, Charee","Taniguchi, Emiko",1
"Thompson, Charee","Thompson, Charee",1
"Marwick, Alice","Marwick, Alice",1
"O'Neal Coleman, LaToya","Rikard, R.V.",1
"O'Neal Coleman, LaToya","Huang, Kuo-Ting",1
"O'Neal Coleman, LaToya","Cotten, Shelia",1
"O'Neal Coleman, LaToya","O'Neal Coleman, LaToya",1
"O'Neal Coleman, LaToya","Ball, Christopher",1
"Baldwin, John","Baldwin, John",1
"Zhang, Weiwu","VanDyke, Matthew",1
"Zhang, Weiwu","Zhang, Weiwu",1
"Kashima, Yoshihisa","Brennan, Emily",1
"Kashima, Yoshihisa","Durkin, Sarah",1
"Kashima, Yoshihisa","Kashima, Yoshihisa",1
"Kashima, Yoshihisa","Wakefield, Melanie",1
"Levordashka, Ana","Utz, Sonja",1
"Levordashka, Ana","Levordashka, Ana",1
"Levordashka, Ana","Lin, Ruoyun",1
"Taylor, Shelley","Falk, Emily",1
"Taylor, Shelley","Cascio, Christopher",1
"Taylor, Shelley","Tinney, Frank",1
"Taylor, Shelley","O'Donnell, Matthew",1
"Taylor, Shelley","Strecher, Victor",1
"Taylor, Shelley","Lieberman, Matthew",1
"Taylor, Shelley","Taylor, Shelley",1
"Bakry, Amal","Bakry, Amal",1
"Kamoen, Naomi","van de Pol, Jasper",1
"Kamoen, Naomi","Krouwel, Andre",1
"Kamoen, Naomi","Kamoen, Naomi",1
"Kamoen, Naomi","Holleman, Bregje",1
"Austin, Erica","Austin, Erica",1
"Austin, Erica","Jeong, Minseon",1
"Austin, Erica","Pinkleton, Bruce",1
"Austin, Erica","Borah, Porismita",1
"Hennighausen, Christine","Hennighausen, Christine",1
"Alblas, Eva","Lu, Amy Shirong",1
"Alblas, Eva","Vantriet, Jonathan",1
"Alblas, Eva","Alblas, Eva",1
"Alblas, Eva","Crutzen, Rik",1
"Kristensen, Teis","DiTirro, Lindsey",1
"Kristensen, Teis","Kristensen, Teis",1
"Ling, Rich","Ling, Rich",1
"Ling, Rich","Panchapakesan, Chitra",1
"Stone, Anne","Stone, Anne",1
"Doroshenko, Larisa","Doroshenko, Larisa",1
"Hagen, Lutz","Flmig, Anne",1
"Hagen, Lutz","In der Au, Anne-Marie",1
"Hagen, Lutz","Hagen, Lutz",1
"Esch, Joanne","Esch, Joanne",1
"Schoenbach, Klaus","Martin, Justin",1
"Schoenbach, Klaus","Schoenbach, Klaus",1
"Ngoh, Zed","Huang, Jialing",1
"Ngoh, Zed","Ngoh, Zed",1
"Ngoh, Zed","Weiss, Julia",1
"Ngoh, Zed","Novotny, Eric",1
"Ngoh, Zed","Grizzard, Matthew",1
"Ngoh, Zed","Plante, Alexandra",1
"Cox, Dena","Cox, Dena",1
"Cox, Dena","Cox, Jeffrey",1
"Cox, Dena","Cox, Anthony",1
"Walsh, Kimberly","Walsh, Kimberly",1
"Walsh, Kimberly","Halpern-Felsher, Bonnie",1
"Walsh, Kimberly","Ling, Pamela",1
"Walsh, Kimberly","Popova, Lucy",1
"Weber, Matthew","Kosterich, Allie",1
"Weber, Matthew","Weber, Matthew",1
"Cheng, Ying","Lewis, Nehama",1
"Cheng, Ying","Cheng, Ying",1
"Cheng, Ying","Martinez, Lourdes",1
"Cheng, Ying","Ahn, Jisoo",1
"Bradshaw, Seth","Bradshaw, Seth",1
"Chod, Suzanne","Shulman, Hillary",1
"Chod, Suzanne","Chod, Suzanne",1
"Lai, Chih-Hui","Lai, Chih-Hui",1
"Lai, Chih-Hui","Ye, Xinyue",1
"Lai, Chih-Hui","She, Bing",1
"Lee, Olivia","Choi, TaeRang",1
"Lee, Olivia","Lee, Seungae",1
"Lee, Olivia","Han, Ji Yoon",1
"Lee, Olivia","Lee, Olivia",1
"Warner, Benjamin","Warner, Benjamin",1
"Warner, Benjamin","Tschirhart, Philip",1
"Warner, Benjamin","Hawthorne, Joshua",1
"Pei, Di","Pei, Di",1
"Pei, Di","Tamborini, Ron",1
"Pei, Di","Prabhu, Sujay",1
"Pei, Di","Idzik, Pat",1
"Pei, Di","Hahn, Lindsay",1
"Pei, Di","Lee, Sangwon",1
"Gubrium, Aline","Fiddian-Green, Alice",1
"Gubrium, Aline","Gubrium, Aline",1
"Gubrium, Aline","Peterson, Jeffery",1
